id_destination,name,categories,description,address,type,estimated_price_euro,price_range,latitude,longitude
d5bca023-e7ef-45a6-bbf3-f27313ce544d,Brasserie Vetter (Alt Heidelberger Brauhaus),"[""gastronomie"", ""vie nocturne"", ""urbain""]","Imprégnez-vous de l'authenticité allemande à la Brasserie Vetter, une institution de Heidelberg. Dégustez des bières artisanales brassées sur place, accompagnées de plats traditionnels bavarois et locaux copieux. L'ambiance rustique et chaleureuse, typique d'une taverne allemande, en fait un lieu idéal pour une soirée conviviale. Une expérience culinaire et sociale incontournable pour découvrir la véritable saveur de Heidelberg.","Steingasse 9, 69117 Heidelberg, Allemagne",Restaurant/Brasserie,20.0,€€,49.4101,8.7061
a881b470-86d0-4ce0-913b-1d453f68466e,Musée d'Art Ancien et Nouveau (MONA),"[""culture"", ""urbain""]","Musée privé audacieux et provocateur, le MONA présente des expositions d'art contemporain souvent controversées, dans une architecture souterraine unique. Accessible par ferry, il offre une expérience artistique immersive et mémorable. Incontournable pour les amateurs d'art cherchant une expérience culturelle hors du commun en Tasmanie.","655 Main Rd, Berriedale TAS 7011, Australie",Musée,22.0,€€€,-42.8099,147.2831
a881b470-86d0-4ce0-913b-1d453f68466e,Marché de Salamanca,"[""urbain"", ""gastronomie"", ""culture""]","Marché en plein air vibrant et coloré, se tenant chaque samedi au bord de l'eau. Il propose une variété incroyable de produits locaux, d'artisanat, de nourriture de rue et de divertissements. Idéal pour découvrir la culture tasmanienne, déguster des spécialités et trouver des souvenirs uniques. Une expérience urbaine incontournable.","Salamanca Pl, Hobart TAS 7001, Australie",Marché,0.0,Gratuit,-42.8837,147.3361
a881b470-86d0-4ce0-913b-1d453f68466e,Mont Wellington (kunanyi),"[""nature"", ""aventure""]","Culminant à 1271 mètres, le Mont Wellington offre des vues panoramiques spectaculaires sur Hobart, l'estuaire de la Derwent et au-delà. Accessible en voiture, il propose de nombreux sentiers de randonnée. Idéal pour admirer lever ou coucher de soleil et profiter pleinement de la nature sauvage tasmanienne.","Pinnacle Rd, Wellington Park TAS 7054, Australie",Montagne / Parc Naturel,0.0,Gratuit,-42.8943,147.2359
a881b470-86d0-4ce0-913b-1d453f68466e,Jardins Botaniques Royaux de Tasmanie,"[""nature"", ""urbain"", ""bien-être""]","Magnifiquement entretenus, ces jardins offrent une oasis de tranquillité près du centre-ville. Ils abritent une collection diversifiée de plantes indigènes et exotiques, y compris le seul jardin subantarctique au monde. Parfait pour une promenade relaxante, un pique-nique ou simplement échapper à l'agitation urbaine.","Lower Domain Rd, Hobart TAS 7000, Australie",Jardin Botanique,0.0,Gratuit,-42.871,147.3375
a881b470-86d0-4ce0-913b-1d453f68466e,Brasserie Cascade,"[""gastronomie"", ""urbain"", ""culture""]","Plus ancienne brasserie d'Australie, au pied du Mont Wellington, avec son architecture emblématique. Elle propose des visites guidées de l'usine, dévoilant le processus de fabrication de la bière, avec dégustation. Un pub et de beaux jardins complètent l'expérience. Idéal pour les amateurs d'histoire et de bière artisanale tasmanienne.","140 Cascade Rd, South Hobart TAS 7004, Australie",Brasserie / Site Historique,25.0,€€,-42.9016,147.3005
6234202f-ff97-4d9b-955f-92bccb61c317,Parc de la Paix de Nagasaki et Musée de la Bombe Atomique,"[""culture"", ""urbain""]","Ce site émouvant commémore les victimes du bombardement atomique de 1945 et transmet un message de paix. Le parc abrite la statue de la Paix, tandis que le musée voisin offre un aperçu poignant des événements et de leurs conséquences, incitant à la réflexion et à l'espoir.","7-8 Hiranomachi, Nagasaki, 852-8117, Japon",Monument et Musée,2.0,€,32.7844,129.8637
6234202f-ff97-4d9b-955f-92bccb61c317,Jardin de Glover,"[""culture"", ""urbain"", ""nature""]","Ce jardin historique abrite les résidences des premiers colons occidentaux au Japon, dont Thomas Glover. Flânez parmi les magnifiques maisons de style occidental, profitez de vues panoramiques sur le port de Nagasaki et découvrez l'influence étrangère sur la ville. Un voyage fascinant dans le passé.","8-1 Minamiyamatemachi, Nagasaki, 850-0931, Japon",Jardin et Site Historique,6.0,€€,32.7356,129.8711
6234202f-ff97-4d9b-955f-92bccb61c317,Mont Inasa (Vue Nocturne),"[""nature"", ""urbain"", ""vie nocturne""]","Admirez l'une des ""trois grandes vues nocturnes du Japon"" depuis le sommet du Mont Inasa. Accessible par téléphérique, ce point de vue offre un panorama époustouflant sur la ville illuminée de Nagasaki, son port et les montagnes environnantes. Une expérience romantique et inoubliable.","Fuchi-machi, Nagasaki, 852-8012, Japon",Point de vue Panoramique,12.0,€€,32.7483,129.8519
6234202f-ff97-4d9b-955f-92bccb61c317,Dejima,"[""culture"", ""urbain""]","Ancienne île artificielle qui servit de poste de commerce hollandais pendant l'ère de l'isolement du Japon. Aujourd'hui restaurée, Dejima permet de remonter le temps et d'explorer les bâtiments historiques, les entrepôts et les résidences. C'est un témoignage unique des échanges culturels et commerciaux.","6-1 Dejimamachi, Nagasaki, 850-0862, Japon",Site Historique et Musée en plein air,5.0,€€,32.7466,129.8727
6234202f-ff97-4d9b-955f-92bccb61c317,Cathédrale d'Oura,"[""culture"", ""urbain""]","La Cathédrale d'Oura est la plus ancienne église chrétienne du Japon, construite en 1864 pour les résidents étrangers. Classée Trésor National, elle est célèbre pour son architecture gothique et son rôle dans la découverte des ""Chrétiens Cachés"". Un lieu d'une grande signification historique et religieuse.","5-3 Minamiyamatemachi, Nagasaki, 850-0931, Japon",Cathédrale et Site Religieux,4.0,€,32.7356,129.8715
4dd122b5-7ab0-48b0-999b-dd08231fd517,Cathédrale Saint-Martin d'Utrecht,"[""culture"", ""urbain""]","Belle cathédrale gothique du 13e siècle, symbole de la ville d'Utrecht","Domplein 21, 3512 JC Utrecht",Cathédrale,0.0,Gratuit,52.0907006,5.1215634
4dd122b5-7ab0-48b0-999b-dd08231fd517,Musée Centraal,"[""culture""]","Musée d'art et d'histoire, avec une collection impressionnante d'objets d'art et d'artefacts","Agnietenstraat 1, 3512 XS Utrecht",Musée,12.5,€,52.0872222,5.1208333
4dd122b5-7ab0-48b0-999b-dd08231fd517,Jardin botanique d'Utrecht,"[""nature""]",Jardin botanique avec une grande variété de plantes et de fleurs exotiques,"Budapestlaan 17, 3584 CD Utrecht",Jardin,8.5,€,52.0861111,5.1247222
4dd122b5-7ab0-48b0-999b-dd08231fd517,Canal Oudegracht,"[""urbain"", ""nature""]",Canal pittoresque avec des maisons anciennes et des restaurants,"Oudegracht, 3511 AS Utrecht",Canal,0.0,Gratuit,52.0907006,5.1215634
4dd122b5-7ab0-48b0-999b-dd08231fd517,Restaurant De Kas,"[""gastronomie""]",Restaurant servant une cuisine locale et inventive dans un cadre élégant,"Kruisstraat 3, 3512 HW Utrecht",Restaurant,40.0,€€€,52.0922222,5.125
9a90f31c-7073-4cdd-a6d1-6a6a1cbb4e8f,Temple d'Ananda,"[""culture""]","Un des temples les plus célèbres de Bagan, connu pour ses quatre Bouddhas","Bagan, Région de Mandalay, Myanmar",Temple,0.0,Gratuit,21.164722,94.864167
9a90f31c-7073-4cdd-a6d1-6a6a1cbb4e8f,Musée national de Bagan,"[""culture""]",Présente l'histoire et l'art de la région de Bagan,"Bagan, Région de Mandalay, Myanmar",Musée,5.0,€,21.173056,94.861389
9a90f31c-7073-4cdd-a6d1-6a6a1cbb4e8f,Coucher de soleil sur la rivière Irrawaddy,"[""nature""]",Un coucher de soleil paradisiaque sur la rivière Irrawaddy,"Rivière Irrawaddy, Bagan, Région de Mandalay, Myanmar",Croisière,20.0,€€,21.144722,94.875
9a90f31c-7073-4cdd-a6d1-6a6a1cbb4e8f,Restaurant Be Kind to Animals The Moon,"[""gastronomie""]",Un restaurant végétarien et végan proposant des plats locaux et internationaux,"Bagan, Région de Mandalay, Myanmar",Restaurant,10.0,€,21.166944,94.863056
9a90f31c-7073-4cdd-a6d1-6a6a1cbb4e8f,Balloon sobre Bagan,"[""aventure""]",Un vol en montgolfière pour admirer la beauté de Bagan desde le ciel,"Bagan, Région de Mandalay, Myanmar",Vol en montgolfière,300.0,€€€,21.149722,94.873611
46cdc57e-d4d6-49a4-819a-5b8161bbdb3e,Château de Malmö,"[""culture"", ""urbain""]",Découvrez l'histoire de la ville dans ce château médiéval impressionnant,"Malmöhusvägen 6, 211 18 Malmö",Château,10.0,€,55.6052931,13.0031615
46cdc57e-d4d6-49a4-819a-5b8161bbdb3e,Musée d'Art Moderne de Malmö,"[""culture"", ""urbain""]",Admirez les œuvres d'art modernes et contemporaines dans ce musée réputé,"Ola Billgrens plats 2-4, 200 74 Malmö",Musée,12.0,€,55.5966549,12.9851354
46cdc57e-d4d6-49a4-819a-5b8161bbdb3e,Parc de Kungsparken,"[""nature"", ""urbain""]",Promenez-vous dans ce parc verdoyant au cœur de la ville,"Kungsparken, 217 74 Malmö",Parc,0.0,Gratuit,55.5994835,12.9978442
46cdc57e-d4d6-49a4-819a-5b8161bbdb3e,Restaurant Vollmers,"[""gastronomie""]",Dégustez la cuisine suédoise moderne dans ce restaurant étoilé,"Vollmers Backe 5, 211 38 Malmö",Restaurant,50.0,€€€,55.6064914,12.9942562
46cdc57e-d4d6-49a4-819a-5b8161bbdb3e,Tour de l'Hôtel de Ville de Malmö,"[""culture"", ""urbain""]",Admirez la vue panoramique sur la ville depuis la tour de l'hôtel de ville,"Stortorget, 211 18 Malmö",Monument,5.0,€,55.6057585,13.0001566
5aab6f8f-70db-41a8-a1fb-e8d9026e533b,Rijksmuseum,"[""culture"", ""urbain""]",Découvrez les chefs-d'œuvre de la peinture néerlandaise,"Museumstraat 1, 1071 XX Amsterdam",Musée,19.0,€€,52.3598,4.8854
5aab6f8f-70db-41a8-a1fb-e8d9026e533b,Vondelpark,"[""nature"", ""urbain""]",Faites une promenade dans le plus grand parc d'Amsterdam,"Vondelpark, 1071 AA Amsterdam",Parc,0.0,Gratuit,52.3684,4.8747
5aab6f8f-70db-41a8-a1fb-e8d9026e533b,Maison d'Anne Frank,"[""culture""]",Visitez la maison du célèbre auteur,"Prinsengracht 263-267, 1016 GV Amsterdam",Musée,13.0,€€,52.3753,4.8839
5aab6f8f-70db-41a8-a1fb-e8d9026e533b,Leiseplein,"[""vie nocturne"", ""urbain""]",Découvrez les meilleurs bars et restaurants d'Amsterdam,"Leidseplein, 1017 RN Amsterdam",Place,20.0,€€,52.3651,4.8832
5aab6f8f-70db-41a8-a1fb-e8d9026e533b,Canal Ring,"[""nature"", ""urbain""]",Faites une promenade le long des canaux,"Canal Ring, 1011 Amsterdam",Monument,0.0,Gratuit,52.3731,4.8907
8755d625-7efa-4e92-aed9-cb2386083a44,Statue de la Liberté,"[""culture"", ""urbain""]",Découvrez l'emblème de la liberté et de la démocratie américaine.,"Liberty Island, New York, États-Unis",Monument,25.0,€€,40.6933,-74.0462
8755d625-7efa-4e92-aed9-cb2386083a44,Musée d'Art Moderne de New York,"[""culture""]",Explorez une collection impressionnante d'art moderne et contemporain.,"11 West 53rd Street, New York, États-Unis",Musée,20.0,€€,40.7614,-73.9772
8755d625-7efa-4e92-aed9-cb2386083a44,Central Park,"[""nature"", ""urbain""]",Promenez-vous dans ce magnifique parc urbain au cœur de Manhattan.,"Central Park, New York, États-Unis",Parc,0.0,Gratuit,40.7859,-73.9653
8755d625-7efa-4e92-aed9-cb2386083a44,Times Square,"[""vie nocturne"", ""urbain""]",Découvrez l'animation et la lumière de cette célèbre place new-yorkaise.,"Times Square, New York, États-Unis",Place,0.0,Gratuit,40.7589,-73.9851
8755d625-7efa-4e92-aed9-cb2386083a44,9/11 Memorial & Museum,"[""culture"", ""urbain""]",Rendez hommage aux victimes des attentats du 11 septembre.,"180 Greenwich Street, New York, États-Unis",Mémorial,24.0,€€,40.7115,-74.0131
79a47311-1ffb-44d1-bd87-a1a9fb190f40,Millennium Park,"[""urbain"", ""nature""]",Découvrez les installations artistiques et les espaces verts de ce parc emblématique,"201 E Randolph St, Chicago, IL 60601, États-Unis",Parc,0.0,Gratuit,41.8781,-87.62
79a47311-1ffb-44d1-bd87-a1a9fb190f40,The Art Institute of Chicago,"[""culture""]",Explorez une des plus grandes collections d'art des États-Unis,"111 S Michigan Ave, Chicago, IL 60603, États-Unis",Musée,25.0,€€,41.8793,-87.6205
79a47311-1ffb-44d1-bd87-a1a9fb190f40,Navy Pier,"[""urbain"", ""vie nocturne""]","Profitez des attractions, des spectacles et de la vue sur le lac Michigan","600 E Grand Ave, Chicago, IL 60611, États-Unis",Complexe touristique,30.0,€€,41.8915,-87.5956
79a47311-1ffb-44d1-bd87-a1a9fb190f40,Lou Mitchell's,"[""gastronomie""]",Dégustez des plats américains traditionnels dans un restaurant historique,"565 W Jackson Blvd, Chicago, IL 60661, États-Unis",Restaurant,20.0,€€,41.8833,-87.6303
79a47311-1ffb-44d1-bd87-a1a9fb190f40,Willis Tower,"[""urbain"", ""aventure""]",Admirez la vue imprenable sur la ville du 103e étage,"233 S Wacker Dr, Chicago, IL 60606, États-Unis",Tour,40.0,€€€,41.8789,-87.6358
630b0ecb-8651-476e-803d-b65f99f342a3,Musée des sciences de la Caroline du Nord,"[""culture"", ""nature""]",Découvrez les merveilles de la science et de la nature dans cet impressionnant musée.,"11 West Jones Street, Raleigh, Caroline du Nord 27601",Musée,15.0,€€,35.779,-78.638
630b0ecb-8651-476e-803d-b65f99f342a3,Jardin botanique de Raleigh,"[""nature"", ""urbain""]",Promenez-vous dans ces beaux jardins et découvrez la diversité des plantes et des fleurs.,"4415 Beryl Road, Raleigh, Caroline du Nord 27606",Jardin botanique,0.0,Gratuit,35.783,-78.663
630b0ecb-8651-476e-803d-b65f99f342a3,Capitol d'État de la Caroline du Nord,"[""culture"", ""urbain""]",Visitez le siège du gouvernement de la Caroline du Nord et découvrez son histoire.,"1 East Edenton Street, Raleigh, Caroline du Nord 27601",Monument,0.0,Gratuit,35.78,-78.639
630b0ecb-8651-476e-803d-b65f99f342a3,Neuse River Greenway Trail,"[""aventure"", ""nature""]",Faites une randonnée ou une balade à vélo le long de la rivière Neuse.,"Raleigh, Caroline du Nord 27604",Parc,0.0,Gratuit,35.765,-78.645
630b0ecb-8651-476e-803d-b65f99f342a3,Glenwood South,"[""gastronomie"", ""vie nocturne""]",Découvrez les meilleurs restaurants et bars de Raleigh dans ce quartier animé.,"Glenwood Avenue, Raleigh, Caroline du Nord 27603",Quartier,25.0,€€,35.783,-78.654
0d1ac2c5-e3d5-40b5-ad56-01f3d67710ab,Cathédrale de Nidaros,"[""culture"", ""urbain""]","Magnifique cathédrale médiévale, symbole de Trondheim et lieu de couronnement des rois norvégiens.","Bispegata 11, 7013 Trondheim",Cathédrale,10.0,€,63.4257,10.3952
0d1ac2c5-e3d5-40b5-ad56-01f3d67710ab,Musée des arts de Trondheim,"[""culture"", ""urbain""]","Musée présentant une collection d'art norvégien et international, des œuvres médiévales à l'art contemporain.","Bispegata 7b, 7013 Trondheim",Musée,12.0,€,63.4304,10.3883
